# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
15, U Tham quan;U Ẩm thực;U Giải trí;U Mạo hiểm;U Đô thị;U Nông thôn;U Đồi núi;U Rừng;T Tâm linh;price:5: (15, 4.4613414), (36, 4.239213), (37, 4.110914), (24, 3.7858214), (34, 3.5254753), (32, 3.3206098), (28, 3.2934618), (16, 3.2089143), (41, 3.1964912), (2, 3.1274345), (25, 3.1222422), (29, 3.0657904), (8, 3.0458055), (19, 2.888278), (52*, 2.7491663), (14, 2.7022438), (9, 2.62056), (7, 2.568679), (4, 2.5536695), (46, 2.5163977), (44, 2.508625), (50, 2.3350213), (51, 2.277873), (23, 2.2678707), (21, 2.229409), (40, 2.1822712), (47, 2.060997), (22, 1.9505943), (10, 1.9014193), (20, 1.8918597), (1, 1.8622513), (42, 1.8364214), (48, 1.8113736), (35, 1.7387455), (26, 1.6845071), (17, 1.6007135), (18, 1.5919173), (3, 1.5434799), (12, 1.3763763), (31, 1.2961581)
15, U Tham quan;U Ẩm thực;U Giải trí;U Mạo hiểm;U Đô thị;U Nông thôn;U Đồi núi;U Rừng;T Ẩm thực;price:2;price:3: (36, 6.5580325), (37, 6.310141), (15, 6.014166), (24, 5.801416), (32, 5.2442327), (28, 5.1910353), (34, 5.1849008), (8, 4.9626718), (25, 4.9388785), (2, 4.9143763), (52, 4.9025316), (19, 4.8856206), (9, 4.84859), (16, 4.8123875), (41, 4.728024), (4, 4.405773), (23, 4.3896413), (7, 4.354824), (14, 4.352222), (29, 4.330191), (1, 4.30318), (44, 4.1512394), (46, 4.126173), (50, 4.040389), (42, 4.0297756), (22, 3.991876), (51, 3.9687471), (40, 3.8354595), (21, 3.833171), (48, 3.695781), (10, 3.535143), (20, 3.5085993), (35*, 3.490021), (47, 3.3386288), (18, 3.3335538), (3, 3.3240926), (53, 3.1737916), (11, 3.1515567), (12, 3.0578642), (17, 3.0456555)
28, U Nghỉ dưỡng;U Biển;U Rừng;T Giải trí;T Đô thị;T Biển;price:4;price:5: (29, 6.368925), (15, 5.8846827), (22, 5.775046), (11, 5.65145), (37, 5.547441), (39, 5.416399), (28, 5.3171763), (19, 5.277999), (45, 5.229345), (14, 5.068414), (21, 5.046579), (41, 5.0108476), (16, 4.953352), (10, 4.881505), (47, 4.8448133), (1, 4.7871184), (35, 4.7763066), (23, 4.748829), (46, 4.7391634), (25, 4.685192), (43, 4.6719365), (48, 4.6052017), (27, 4.543365), (17, 4.527934), (3, 4.5234222), (44, 4.4375215), (9, 4.3879046), (4, 4.3870378), (20, 4.3614936), (36, 4.35796), (12, 4.335374), (7, 4.2465754), (24, 4.1924286), (26, 4.1797633), (52, 4.170735), (8, 4.16006), (18, 4.09607), (30, 4.075854), (32, 4.072589), (2, 3.9712677)
33, U Thắng cảnh;U Ẩm thực;U Hồ sông suối;U Biển;U Rừng;T Biển;price:5: (11, 4.210768), (20, 3.7890763), (14, 3.722655), (4, 3.7118535), (16, 3.695759), (22, 3.6052005), (37, 3.5895855), (21, 3.5582564), (10, 3.5462782), (19, 3.535188), (45, 3.5261242), (46, 3.4288473), (39, 3.348053), (8, 3.2969897), (29, 3.268261), (3, 3.1969705), (44, 3.1091316), (7, 3.105822), (15, 2.9761171), (48, 2.961442), (47, 2.957159), (28, 2.9096556), (9, 2.9001408), (5, 2.8849165), (1, 2.8749218), (52, 2.8631222), (34, 2.8268006), (25, 2.8240047), (41, 2.7949553), (17, 2.7057235), (40, 2.6201193), (36, 2.6121013), (31, 2.5934741), (43, 2.5266237), (27, 2.5234623), (13, 2.4969645), (2, 2.4958165), (6, 2.4708054), (49, 2.4246101), (23, 2.2839406)
33, U Thắng cảnh;U Ẩm thực;U Hồ sông suối;U Biển;U Rừng;T Ẩm thực;T Giải trí;T Mạo hiểm;price:2;price:3;price:4: (11, 4.4236417), (1*, 4.222906), (37, 3.9772778), (19, 3.8786838), (22, 3.878039), (8, 3.7723165), (4, 3.7586825), (20, 3.6998394), (14, 3.688138), (3, 3.6194494), (21, 3.5403826), (7, 3.5152173), (44, 3.500145), (48, 3.4478767), (16, 3.4399796), (45, 3.4003072), (10, 3.3807087), (46, 3.3294349), (9, 3.2753057), (39, 3.265792), (52, 3.2507887), (28, 3.2292264), (5, 3.1389585), (36, 3.0873928), (43, 3.0654962), (23, 2.9870899), (29, 2.90691), (15, 2.8888786), (49, 2.8283858), (40, 2.7968605), (34, 2.7929845), (25, 2.736788), (41, 2.6978023), (17, 2.6587284), (50, 2.6005745), (38, 2.576944), (27, 2.5212243), (2, 2.4921634), (13, 2.447105), (6, 2.4218323)
34, U Tâm linh;U Rừng;T Tham quan;T Thắng cảnh;T Ẩm thực;T Giải trí;price:3;price:4: (29, 4.690397), (1, 4.4640284), (52, 4.3322763), (7, 4.2076592), (43, 4.1542335), (36, 4.1392455), (8, 4.118201), (41, 4.060735), (32, 4.0576305), (23, 4.0039825), (44, 3.9977057), (45, 3.8855727), (9, 3.8617969), (10, 3.836597), (26, 3.8099248), (28, 3.7869327), (25, 3.7764525), (37, 3.7638855), (48, 3.757309), (49, 3.7243133), (24, 3.7026293), (19, 3.673849), (53, 3.673129), (17, 3.5797586), (20, 3.5639145), (4, 3.5517213), (14, 3.526999), (42, 3.4037158), (21, 3.3794568), (16, 3.3601072), (34, 3.3571713), (15, 3.338992), (31, 3.3144693), (18, 3.289067), (33, 3.266935), (40, 3.243392), (46, 3.2128696), (47, 3.1760926), (38, 3.14715), (2*, 3.0473764)
48, U Tham quan;U Thắng cảnh;U Hồ sông suối;U Biển;T Tham quan;price:1;price:2: (7, 4.1471863), (4, 4.1154985), (10, 3.884379), (21, 3.8491282), (5, 3.803121), (20, 3.749979), (30, 3.6593146), (22, 3.6482282), (16, 3.5525208), (37, 3.4962218), (1, 3.4662561), (11, 3.403686), (17, 3.386713), (3, 3.3665693), (28*, 3.3068836), (8, 3.2777376), (39, 3.2664363), (41, 3.2528872), (48, 3.1520581), (52, 3.1494498), (46*, 3.1380465), (40, 3.1091506), (44, 3.1042943), (14, 3.0957146), (23, 3.082518), (19, 3.0307424), (34, 2.9688666), (45, 2.7908235), (6, 2.7776477), (26, 2.6813707), (9, 2.5656025), (49, 2.5594828), (43, 2.5007095), (36, 2.4439297), (50, 2.4152832), (53, 2.3532689), (24, 2.268495), (27, 2.2511666), (38, 2.248189), (2, 2.2469606)
61, U Thắng cảnh;U Nghỉ dưỡng;U Đô thị;U Biển;U Rừng;T Biển;price:5: (29, 5.3770585), (5, 3.7115533), (41, 3.6357117), (11, 3.5928757), (39, 3.5807564), (21, 3.578373), (22, 3.5547261), (37, 3.528701), (19, 3.5063653), (7, 3.4854245), (20, 3.2614377), (45, 3.247538), (15, 3.220216), (10, 3.1934326), (28, 3.19211), (1, 3.1361585), (46, 2.9864187), (44, 2.9801946), (24, 2.9693537), (36, 2.9668548), (8, 2.8110752), (25, 2.7785573), (9, 2.7113929), (14, 2.691664), (27, 2.6408231), (23, 2.6219819), (3, 2.5729887), (48, 2.5652647), (47, 2.5569656), (2, 2.5319507), (30, 2.498695), (17, 2.469915), (42, 2.4533324), (26, 2.3803494), (4*, 2.356702), (16, 2.251578), (49, 2.1642036), (40, 2.0485344), (12, 1.9625101), (13, 1.9294304)
61, U Thắng cảnh;U Nghỉ dưỡng;U Đô thị;U Biển;U Rừng;T Tham quan;T Nông thôn;price:1;price:2: (29, 4.8351216), (22, 4.2965703), (19*, 4.203957), (21, 3.9116528), (5, 3.8890018), (11, 3.881887), (1, 3.8741875), (41, 3.8603976), (39, 3.773185), (37, 3.6699164), (20, 3.5598812), (23, 3.475196), (7, 3.449648), (45, 3.368776), (8, 3.323134), (28, 3.3078425), (10, 3.239962), (9, 3.2224643), (36, 3.1791587), (15, 3.1295388), (24, 3.1254442), (44, 3.0413733), (42, 2.9840088), (48, 2.9466372), (2, 2.9340696), (49, 2.9036736), (3, 2.8625345), (14, 2.8517091), (46, 2.8144324), (4, 2.8044991), (30, 2.5156803), (16, 2.5118814), (17, 2.4698544), (25, 2.3919754), (27, 2.3161142), (47, 2.2485018), (12, 2.2435632), (52, 2.1505728), (26, 2.1248078), (43, 1.9860083)
62, U Ẩm thực;U Đô thị;T Thắng cảnh;T Ẩm thực;T Giải trí;T Biển;price:2;price:3: (1, 4.537847), (24, 4.175352), (36, 4.0540953), (37, 3.9777224), (39, 3.8662894), (29, 3.8493288), (8, 3.7715533), (14, 3.716869), (25, 3.7147224), (49, 3.6325333), (19, 3.5926023), (50, 3.592379), (9, 3.5861895), (2, 3.5583055), (22, 3.548806), (30, 3.5341592), (43, 3.4759767), (26, 3.3480248), (32, 3.3466804), (23, 3.3115685), (18, 3.303486), (41, 3.267198), (51, 3.257431), (31, 3.2352626), (21*, 3.2143528), (44, 3.203432), (20, 3.1827188), (45, 3.1609256), (48, 3.1471145), (40, 3.1227407), (27, 3.1169136), (15, 3.0977428), (42, 3.0882888), (53, 3.0633004), (16, 3.0525115), (7, 3.0281024), (28, 2.9748144), (3, 2.922794), (38, 2.9219222), (5, 2.8801677)
63, U Giải trí;U Mạo hiểm;U Nông thôn;T Giải trí;T Nghỉ dưỡng;T Biển;price:4;price:5: (32, 3.4335723), (34, 3.042679), (15, 3.0157616), (52, 2.875401), (29, 2.77669), (37, 2.7512639), (46, 2.6244884), (25, 2.6200626), (26, 2.5662303), (41, 2.4252586), (28, 2.424016), (19, 2.4087014), (45*, 2.3053675), (35, 2.2337878), (44, 2.161363), (38, 2.1420717), (1, 2.1279485), (2, 2.0952537), (16, 2.0427167), (18, 2.0117912), (43, 1.9798164), (50, 1.9758973), (17, 1.9565287), (36, 1.9340942), (51, 1.926863), (6, 1.9054488), (3, 1.8725419), (40, 1.8674508), (7, 1.8665639), (22, 1.8568804), (23, 1.8515218), (12, 1.807291), (47, 1.752335), (14, 1.7344489), (48, 1.7302114), (9, 1.674306), (11, 1.5963113), (5, 1.5649269), (8, 1.5409311), (33, 1.5214996)
63, U Giải trí;U Mạo hiểm;U Nông thôn;T Thắng cảnh;T Giải trí;T Hồ sông suối;price:1;price:2: (32, 3.6688325), (52, 3.4832373), (37, 3.0789208), (25, 3.0391562), (34, 2.9800055), (19, 2.920326), (15*, 2.834998), (46, 2.7088509), (28, 2.6967819), (41, 2.6934278), (50, 2.6764956), (23, 2.6455283), (38, 2.4816656), (2, 2.4552639), (36, 2.4389884), (29, 2.4194422), (9, 2.3717935), (43, 2.3062286), (26, 2.2936544), (3, 2.205661), (1, 2.201676), (51, 2.168065), (35, 2.1111686), (18, 2.0836947), (7, 2.0620368), (53, 2.034657), (16, 2.0090184), (44, 2.005676), (40, 1.9872307), (17, 1.9845935), (6, 1.9835186), (45, 1.9620537), (12, 1.942719), (42, 1.8513803), (22, 1.8405046), (14, 1.8363779), (10, 1.7999415), (8, 1.7082088), (21, 1.680302), (5, 1.6200535)
63, U Giải trí;U Mạo hiểm;U Nông thôn;T Ẩm thực;T Giải trí;T Mạo hiểm;price:2;price:3;price:4: (32, 4.1162), (52, 3.8469763), (37, 3.5554209), (15, 3.4775126), (34, 3.339261), (1*, 3.3145728), (28, 3.2306955), (19, 3.179895), (46, 3.121398), (25, 3.0447452), (23, 3.0031054), (38, 2.9897492), (43, 2.8961422), (29, 2.842068), (44, 2.8195467), (35, 2.775513), (3, 2.7694435), (2, 2.7572007), (36, 2.7428198), (50, 2.7336068), (41, 2.7048817), (26, 2.702838), (18, 2.6703892), (9, 2.6535666), (22, 2.5077794), (7, 2.4888554), (40, 2.452948), (51, 2.4373171), (12, 2.3802059), (8, 2.374917), (17, 2.310806), (11, 2.2696466), (16, 2.2588303), (53, 2.2125618), (48, 2.2096708), (14, 2.1755245), (6, 2.1571891), (5, 2.1480937), (24, 2.1363115), (45, 2.118589)
73, U Tâm linh;U Giải trí;U Nghỉ dưỡng;U Hồ sông suối;U Nông thôn;U Đồi núi;T Ẩm thực;price:1;price:2: (34*, 3.682431), (46, 3.6505163), (8, 3.4990323), (52, 3.2523263), (28, 3.2081056), (37, 3.1706367), (53, 3.167049), (41, 3.1012995), (44, 3.0192142), (29, 3.0059357), (15, 2.9801717), (43, 2.8045468), (21, 2.768899), (22, 2.7277913), (23, 2.6727219), (48, 2.6279829), (19, 2.6110585), (25, 2.5925496), (2, 2.5645866), (42, 2.477594), (11, 2.4333389), (24, 2.425617), (14, 2.3798134), (10, 2.3323312), (7, 2.2775908), (26, 2.2074854), (18, 2.176394), (5, 2.103522), (40, 2.0958104), (16, 2.0850492), (17, 2.0633588), (32*, 2.0177722), (1, 2.0105853), (38, 1.9639218), (50, 1.7925124), (20, 1.7541834), (31, 1.7406596), (36, 1.7277658), (30, 1.7170823), (35, 1.6901137)
78, U Mạo hiểm;U Biển;T Ẩm thực;price:1;price:2: (17, 4.458472), (1, 4.23163), (39*, 4.2222466), (22, 4.1915026), (3, 4.0794077), (19, 3.9939427), (37*, 3.9924386), (23, 3.8094482), (11, 3.6997535), (24, 3.6370325), (41, 3.480293), (50, 3.4718995), (9, 3.4279964), (43, 3.4154217), (28, 3.2824347), (44, 3.2682185), (30, 3.2568393), (27, 3.2531571), (32, 3.2368371), (14, 3.2277527), (21, 3.143539), (48, 3.126616), (10, 3.1046426), (8, 3.077343), (35, 3.0444112), (52, 2.9538133), (7, 2.9026022), (45, 2.901207), (6, 2.8905623), (15, 2.886632), (20, 2.8377705), (51, 2.8319194), (2, 2.827251), (26, 2.7928166), (40, 2.7809858), (16, 2.7689176), (25, 2.753934), (38, 2.7507963), (5, 2.736762), (36*, 2.725807)
78, U Mạo hiểm;U Biển;T Tham quan;price:1;price:2: (17, 4.2758713), (39, 4.2252536), (22, 4.0514297), (3, 3.9833076), (1, 3.935489), (19, 3.8970835), (37, 3.6321263), (23, 3.5706549), (11, 3.4300096), (41, 3.4125154), (50, 3.371302), (24, 3.2762601), (30, 3.246659), (9, 3.185485), (28, 3.1396182), (43, 3.1108828), (32, 3.108717), (21, 2.9896104), (48, 2.9829037), (44, 2.9394982), (14, 2.904646), (45, 2.89745), (27, 2.884957), (16, 2.8458793), (8, 2.8405924), (15, 2.8260322), (35, 2.7935355), (40, 2.7897463), (10, 2.787435), (20, 2.7678416), (52, 2.7395456), (33, 2.7261972), (7, 2.7189038), (26, 2.6691256), (51, 2.6188884), (47, 2.5969615), (6, 2.5907867), (2, 2.5808985), (36, 2.5186417), (38, 2.50796)
78, U Mạo hiểm;U Biển;T Biển;price:5: (17, 4.6312785), (39, 4.3393474), (3, 4.0798583), (22, 3.8351836), (37, 3.7528749), (19, 3.6983438), (1, 3.6744525), (27, 3.6615481), (41, 3.637606), (30, 3.5815845), (11, 3.5221295), (24, 3.4978683), (15, 3.388249), (47, 3.3567264), (45, 3.3529136), (43, 3.3294797), (29, 3.310505), (44, 3.3063102), (50*, 3.2967498), (9, 3.2962067), (10, 3.262196), (26, 3.245218), (14, 3.2434444), (23, 3.2429419), (35, 3.2357628), (32, 3.2269557), (28, 3.217928), (40, 3.2117667), (16, 3.1253116), (33, 3.0947628), (21, 3.0649168), (20, 3.0580864), (7, 2.992914), (25, 2.978435), (48, 2.954372), (51, 2.9096391), (8, 2.835531), (6, 2.8047152), (18, 2.678677), (52, 2.671306)
81, U Tâm linh;U Tham quan;U Giải trí;U Nghỉ dưỡng;U Mạo hiểm;U Đô thị;U Nông thôn;T Thắng cảnh;T Mạo hiểm;T Đồi núi;price:3: (37, 5.0732775), (15, 5.042777), (29, 4.7385125), (52, 4.7191124), (41, 4.691685), (46, 4.604281), (7, 4.5812626), (28, 4.5444765), (32, 4.4899054), (34, 4.3514256), (2, 4.2921), (24, 4.215503), (25, 4.099628), (30, 3.9859226), (10, 3.9484146), (23, 3.9134343), (44, 3.891035), (36, 3.747682), (40, 3.7227743), (19, 3.6760185), (43, 3.6171703), (1, 3.6046271), (16, 3.4651651), (5, 3.4055727), (53, 3.4002383), (35, 3.3672566), (12, 3.343867), (18, 3.3369503), (17, 3.332192), (26, 3.2975616), (51, 3.2971404), (20, 3.293512), (21, 3.1917477), (8*, 3.105022), (9, 3.1037352), (48, 2.9859624), (27, 2.931169), (22, 2.8093693), (42, 2.6717386), (14, 2.5626845)
81, U Tâm linh;U Tham quan;U Giải trí;U Nghỉ dưỡng;U Mạo hiểm;U Đô thị;U Nông thôn;T Ẩm thực;price:1;price:2: (37, 5.264913), (52, 4.600925), (24, 4.3345914), (41, 4.270388), (28, 4.1664286), (2, 4.1042914), (15, 4.0836167), (32, 4.0051293), (7, 4.00285), (23, 3.9729667), (34, 3.9149938), (29, 3.9058237), (46, 3.8894897), (25, 3.6066687), (44, 3.5620081), (1, 3.4266832), (36*, 3.4225693), (19, 3.3645098), (10, 3.266415), (30, 3.2074249), (43, 3.1620588), (12, 3.1133976), (5, 3.0640936), (16, 2.9886122), (53, 2.9169598), (21, 2.900434), (22, 2.8695617), (8, 2.8501043), (42, 2.8461401), (17, 2.8340063), (20, 2.7675803), (14, 2.7315156), (26, 2.6820033), (35, 2.623419), (40*, 2.6148264), (51, 2.5705202), (27, 2.5245726), (48, 2.5069182), (18, 2.4924932), (9, 2.4693542)
81, U Tâm linh;U Tham quan;U Giải trí;U Nghỉ dưỡng;U Mạo hiểm;U Đô thị;U Nông thôn;T Biển;price:5: (37, 5.4966373), (15, 5.0565214), (29, 5.055529), (41, 4.8989887), (52, 4.7897058), (46, 4.69363), (24, 4.6667147), (34, 4.6205907), (28, 4.57321), (7, 4.56445), (32, 4.4665356), (2, 4.4052496), (25, 4.302458), (44, 4.071388), (30, 4.003458), (10, 3.8952563), (23, 3.877748), (16, 3.816294), (36, 3.6616764), (26, 3.6056929), (12, 3.586733), (43, 3.5474048), (19, 3.5401988), (40, 3.5168953), (17, 3.4781008), (5, 3.4624631), (20, 3.4591842), (27, 3.4042513), (1, 3.3407938), (21, 3.2930996), (35, 3.2860584), (53, 3.2528245), (14, 3.2184954), (18, 3.185637), (51, 3.1195276), (42, 3.0880651), (8, 3.0795803), (22, 2.984531), (9, 2.8088522), (48, 2.8059618)
83, U Di tích;U Đô thị;T Thắng cảnh;T Ẩm thực;T Giải trí;T Biển;price:2;price:3: (36, 4.684242), (25, 4.42851), (50, 4.353414), (9, 4.3034835), (21, 4.2874756), (19, 4.2479396), (26, 4.220824), (49, 4.198378), (1, 4.1543813), (5, 4.1325545), (51, 4.1220603), (8, 4.1154323), (24, 4.1066236), (37, 4.1045027), (29, 4.054076), (40, 3.9568896), (22, 3.9545453), (28, 3.9506874), (30, 3.9407632), (16, 3.9213707), (10, 3.9119666), (41, 3.880289), (45, 3.871133), (53, 3.8541772), (34, 3.8508506), (23, 3.8409579), (15, 3.794075), (7, 3.7759726), (20, 3.7330346), (32, 3.7181306), (2, 3.711247), (38, 3.6848812), (3, 3.6739073), (44, 3.661871), (46, 3.626843), (14, 3.6089153), (18, 3.5438247), (42, 3.5254617), (11, 3.4747043), (12, 3.4546025)
