# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
15, U Tham quan;U Ẩm thực;U Giải trí;U Mạo hiểm;U Đô thị;U Nông thôn;U Đồi núi;U Rừng;T Ẩm thực;price:2;price:3: (37, 5.386428), (36, 4.8330994), (2, 4.7682705), (25, 4.751194), (7, 4.5920205), (32, 4.217808), (16, 4.1849957), (41, 4.15527), (19, 4.1524024), (1, 4.017762), (52, 3.9811876), (4, 3.951709), (12, 3.9230816), (9, 3.9185278), (8, 3.85706), (24, 3.7324078), (44, 3.6750333), (21, 3.5775752), (29, 3.5139914), (15, 3.4245675), (50, 3.4221961), (34, 3.402367), (14, 3.3131921), (39, 3.3026826), (46, 3.237984), (23, 3.2138433), (10, 2.9826777), (22, 2.9769716), (45, 2.9278584), (48, 2.8577785), (40, 2.8525524), (42, 2.8364408), (26, 2.7573602), (5, 2.618867), (51, 2.5684457), (20, 2.4431293), (3, 2.435863), (33, 2.2960083), (30, 2.1297722), (43, 2.0385056)
17, U Di tích;U Ẩm thực;U Giải trí;U Nghỉ dưỡng;U Mạo hiểm;U Hồ sông suối;U Đô thị;U Đồi núi;U Rừng;T Ẩm thực;price:1;price:2: (37, 5.741906), (25, 5.3418875), (16, 5.254918), (29, 4.699246), (8, 4.3694167), (2, 4.246209), (44, 4.2428846), (22, 4.158542), (36, 4.106532), (41, 4.04924), (45, 3.9199574), (32, 3.877268), (21, 3.8340228), (28, 3.7337863), (42, 3.6895216), (48, 3.6573925), (46, 3.6418939), (10, 3.5902069), (50, 3.5361936), (20, 3.52524), (7, 3.4928608), (19, 3.4829223), (30, 3.4406862), (15, 3.4340487), (40*, 3.3826098), (26, 3.342022), (5, 3.3378518), (23, 3.3113773), (11, 3.2159903), (9, 3.1514592), (14, 3.1299436), (34, 3.1178985), (53, 3.1079526), (39, 2.960699), (47, 2.9589317), (51, 2.858388), (3, 2.8195636), (12, 2.8070886), (38, 2.7742832), (4, 2.7031221)
23, U Tâm linh;U Di tích;U Giải trí;U Mạo hiểm;U Hồ sông suối;U Đô thị;U Biển;T Giải trí;T Nghỉ dưỡng;T Biển;price:4;price:5: (22, 5.307168), (25, 5.1758385), (8, 5.1168876), (16, 4.9782205), (41, 4.9777184), (26, 4.9486713), (36, 4.782861), (10, 4.763576), (30, 4.609626), (20, 4.556374), (37, 4.4578137), (29, 4.348522), (44, 4.2338505), (28, 4.2008047), (2, 4.192487), (5, 4.179542), (39, 4.1678433), (19, 4.1220975), (31, 4.1197386), (40, 4.0696745), (7, 4.058636), (46, 4.051055), (21, 3.8728998), (45*, 3.8449874), (48, 3.8332179), (52, 3.8180764), (27, 3.7409487), (14, 3.7314186), (9, 3.6618402), (53, 3.649534), (32, 3.625517), (3, 3.5629625), (50, 3.539938), (15, 3.3924184), (23, 3.3295176), (1, 3.0527065), (34, 2.9945352), (18, 2.7695577), (24, 2.7143557), (42, 2.567131)
23, U Tâm linh;U Di tích;U Giải trí;U Mạo hiểm;U Hồ sông suối;U Đô thị;U Biển;T Giải trí;T Nghỉ dưỡng;T Đô thị;T Biển;price:4;price:5: (22, 5.412592), (25, 5.3545113), (16, 5.1613445), (8, 5.004542), (26, 4.986831), (41*, 4.9694524), (36, 4.919543), (10, 4.6656585), (30, 4.6080027), (20, 4.551796), (37, 4.389204), (29, 4.385834), (5, 4.289848), (19, 4.2779155), (28, 4.2765484), (2, 4.202778), (39, 4.1569896), (44, 4.1417694), (40, 4.137243), (31, 4.097896), (48, 3.9354887), (7, 3.9102306), (52, 3.9039106), (21, 3.8834052), (46, 3.8699267), (27, 3.858378), (45, 3.7610502), (9, 3.694288), (53, 3.6852808), (14, 3.6210234), (50, 3.6004612), (32, 3.5329003), (3, 3.5132482), (23, 3.4923744), (15, 3.2862713), (1, 3.0770898), (34, 3.007916), (18, 2.6621137), (43, 2.5600984), (24, 2.5569313)
23, U Tâm linh;U Di tích;U Giải trí;U Mạo hiểm;U Hồ sông suối;U Đô thị;U Biển;T Ẩm thực;T Giải trí;T Mạo hiểm;price:2;price:3;price:4: (41, 4.6272683), (22, 4.3202667), (16, 4.291915), (25, 4.0938287), (8, 4.040561), (36, 3.896975), (10, 3.8193285), (30, 3.8117607), (28, 3.6966534), (39, 3.647708), (37, 3.6315591), (26, 3.606535), (44, 3.4958966), (5, 3.4755983), (19, 3.4189496), (46, 3.401128), (20, 3.269755), (52, 3.2263694), (29, 3.1471605), (48, 3.0907176), (1*, 3.0738387), (2, 3.059541), (21, 2.9859774), (53, 2.9707642), (3, 2.967572), (7, 2.9495366), (9, 2.8826094), (40, 2.8696167), (15, 2.8345363), (14, 2.794952), (50, 2.754473), (23, 2.7218347), (27, 2.6894813), (31, 2.4230826), (32, 2.4191792), (45, 2.4138079), (42, 2.2774155), (18, 1.8550125), (34, 1.8279709), (12, 1.6983355)
23, U Tâm linh;U Di tích;U Giải trí;U Mạo hiểm;U Hồ sông suối;U Đô thị;U Biển;T Tham quan;T Thắng cảnh;T Ẩm thực;T Giải trí;price:3;price:4: (41, 4.687934), (16, 4.683464), (25, 4.5791802), (22, 4.4883413), (28, 4.3459806), (8, 4.295856), (26, 4.239212), (39, 4.081156), (10, 4.0779357), (36, 3.9877565), (37, 3.9746413), (52, 3.9308803), (30, 3.8058999), (5, 3.7013466), (20, 3.6933148), (48, 3.6793509), (46, 3.6695151), (44, 3.5813303), (19, 3.5644884), (21, 3.5258744), (29, 3.5038316), (14, 3.3978808), (3, 3.36712), (40, 3.3149612), (7, 3.275677), (27, 3.2612457), (9, 3.2567914), (32, 3.2030451), (15, 3.200153), (2*, 3.1423378), (31, 3.1055012), (53, 3.0935524), (45, 3.0434148), (50, 3.0312576), (1, 2.960989), (23, 2.9567378), (42, 2.7971692), (34, 2.5429778), (18, 2.4056833), (11, 2.2101517)
23, U Tâm linh;U Di tích;U Giải trí;U Mạo hiểm;U Hồ sông suối;U Đô thị;U Biển;T Giải trí;T Nghỉ dưỡng;T Biển;price:5: (8, 5.29694), (22, 5.2779846), (25, 5.2414317), (41, 5.0652437), (26, 5.004777), (10, 4.9960656), (16, 4.9437923), (36, 4.9390645), (30, 4.7360883), (20, 4.714995), (29, 4.5192513), (44*, 4.493018), (37, 4.431961), (2, 4.2664404), (5, 4.2240977), (19, 4.2197733), (40, 4.218263), (39, 4.1424837), (31, 4.0968695), (7, 4.0739803), (28, 4.016435), (46, 4.0148544), (14, 3.9311905), (21, 3.84843), (52, 3.792737), (27, 3.7646153), (45, 3.7489438), (53, 3.7415228), (50, 3.7306845), (9, 3.6777697), (32, 3.6716602), (3, 3.667236), (48, 3.6309686), (15, 3.5656333), (23, 3.2911887), (34, 3.0495477), (1, 2.9394624), (24, 2.8190317), (42, 2.7521842), (18, 2.7366347)
26, U Mạo hiểm;U Biển;T Thắng cảnh;T Ẩm thực;T Giải trí;T Biển;price:1;price:2: (39, 3.9441798), (36, 3.5853608), (3, 3.2915654), (25, 3.0957742), (30, 3.024353), (16, 2.8988798), (41, 2.881059), (9, 2.8412647), (19, 2.8353488), (45, 2.821104), (22, 2.794366), (44, 2.7791488), (28, 2.7631059), (8, 2.7582765), (23, 2.7473335), (32, 2.725503), (17, 2.6588724), (5, 2.6541266), (52, 2.6214278), (50, 2.6095915), (11, 2.5883265), (14*, 2.5804794), (51, 2.5238984), (2, 2.4571724), (43, 2.4364817), (7, 2.3951693), (26, 2.3711734), (21, 2.3654354), (15, 2.3562326), (1, 2.2773545), (48, 2.2317345), (53, 2.2003706), (10, 2.1977532), (37, 2.1445646), (27, 1.9361535), (29, 1.9334373), (20, 1.9296536), (12, 1.8660972), (47, 1.8003303), (13, 1.7062938)
26, U Mạo hiểm;U Biển;T Tham quan;price:1;price:2: (39, 3.9663541), (36, 3.5367572), (3, 3.4170966), (19, 3.3088152), (30, 3.2532408), (25, 3.2054415), (22, 3.183177), (52, 3.1460688), (28, 3.0563438), (44, 2.8210561), (5, 2.8050747), (8, 2.7602983), (45, 2.7497044), (15, 2.7359853), (16, 2.7291093), (48, 2.7257404), (50, 2.6614563), (17, 2.6587572), (7, 2.6554646), (9, 2.642355), (41, 2.6364224), (11, 2.6296585), (43, 2.5677164), (14, 2.5275254), (2, 2.5069158), (26, 2.4544134), (23, 2.4230268), (10, 2.3832896), (32, 2.3727546), (21, 2.3178458), (37, 2.3146005), (20, 2.2327309), (29*, 2.227675), (35, 2.2174292), (12, 2.194245), (27, 2.18447), (51, 2.115942), (1, 2.072724), (31, 1.995941), (47, 1.9840285)
28, U Nghỉ dưỡng;U Biển;U Rừng;T Thắng cảnh;T Giải trí;T Hồ sông suối;price:2;price:3: (39, 6.0763187), (28, 5.7800508), (53, 5.719476), (9, 5.6639414), (37, 5.629853), (21, 5.5917187), (1, 5.5670233), (36, 5.495421), (22, 5.462721), (29, 5.440213), (5*, 5.403647), (43, 5.3362517), (47, 5.311437), (19, 5.2779126), (41, 5.2388926), (15, 5.233339), (25, 5.21418), (46, 5.197966), (11, 5.193199), (4, 5.1241603), (7, 5.04278), (14, 5.035007), (27, 5.001333), (45, 4.9481263), (44, 4.9450903), (24, 4.91768), (23, 4.854538), (48, 4.821046), (10, 4.8207755), (3, 4.817086), (20, 4.7312913), (52, 4.706916), (16, 4.6295505), (30, 4.628251), (17, 4.5734777), (8, 4.571515), (32, 4.566922), (40, 4.508146), (42, 4.4775133), (50, 4.287145)
28, U Nghỉ dưỡng;U Biển;U Rừng;T Giải trí;T Nghỉ dưỡng;T Đô thị;T Biển;price:4;price:5: (22, 4.153301), (39, 4.0705547), (21, 4.0690207), (36, 4.0504556), (43, 3.985794), (29, 3.836807), (19, 3.806336), (4, 3.8053782), (53, 3.7478085), (37, 3.6729643), (9, 3.667325), (47, 3.6522915), (28, 3.6294036), (25, 3.624922), (27, 3.5931756), (45, 3.5583699), (5, 3.55643), (48, 3.514013), (23, 3.509325), (1, 3.5010352), (7, 3.4493625), (20, 3.3897333), (46, 3.3284557), (24, 3.3004706), (41*, 3.1915574), (15, 3.1679218), (30, 3.0963933), (31, 3.0709748), (16, 3.0623877), (11, 3.0445895), (10, 2.9295974), (44, 2.9082518), (52, 2.8817716), (2, 2.8410017), (40, 2.8314846), (14, 2.7662156), (3, 2.748901), (32, 2.68316), (8, 2.5845094), (26, 2.479005)
28, U Nghỉ dưỡng;U Biển;U Rừng;T Ẩm thực;T Giải trí;T Mạo hiểm;price:2;price:3;price:4: (39, 5.032691), (1*, 4.969202), (21, 4.6430116), (22, 4.5323935), (28, 4.520927), (53, 4.50471), (36, 4.499306), (19, 4.418788), (37, 4.3867373), (46, 4.331075), (9, 4.3270645), (41, 4.3207917), (5, 4.213599), (23, 4.2102036), (43, 4.1991506), (4, 4.1971054), (15, 4.187605), (48, 4.1406603), (29, 4.0695515), (47, 4.064392), (7, 3.9600866), (27, 3.8956974), (24, 3.8593104), (25, 3.8356576), (30, 3.7715697), (44, 3.733797), (45, 3.6825457), (52, 3.6756485), (3, 3.674643), (16, 3.6643765), (11, 3.6582725), (20, 3.5791106), (10, 3.5546854), (17, 3.5159502), (14, 3.4115622), (42, 3.2735207), (2, 3.1691833), (8, 3.0919468), (32, 3.040857), (40, 3.0352767)
28, U Nghỉ dưỡng;U Biển;U Rừng;T Thắng cảnh;T Đồi núi;price:1;price:2: (36, 5.424902), (28, 5.3941994), (53, 5.3832593), (21, 5.3526626), (19, 5.297888), (37, 5.218137), (39, 5.1995425), (22, 5.1677995), (5, 5.132567), (29, 5.0680532), (9, 5.0405707), (47, 5.0275307), (25, 4.9799523), (43, 4.9309998), (15, 4.880914), (11, 4.82144), (7, 4.800008), (44, 4.7660465), (41, 4.7478404), (4, 4.709372), (48, 4.699386), (52, 4.6857233), (1, 4.6838536), (10, 4.6724095), (46, 4.643086), (23, 4.6268716), (14, 4.5113173), (45, 4.4831786), (24, 4.462976), (30, 4.320125), (16, 4.299763), (32, 4.281031), (27*, 4.2615247), (8, 4.2197323), (3, 4.212598), (42, 4.128151), (17, 4.1203394), (20, 4.091727), (31, 3.9854677), (2, 3.9602985)
28, U Nghỉ dưỡng;U Biển;U Rừng;T Ẩm thực;price:1;price:2: (36, 4.666273), (39, 4.531328), (53, 4.478845), (19, 4.4786644), (21, 4.433449), (28, 4.422023), (22, 4.4191957), (15, 4.307531), (37, 4.2981), (29, 4.259318), (1, 4.2504535), (43, 4.2019887), (7, 4.185603), (5, 4.12346), (41, 4.1087637), (25, 4.092608), (47, 4.070919), (44, 4.041928), (23, 4.032684), (48, 4.0010066), (46, 3.9955385), (11, 3.983096), (9, 3.9789057), (52, 3.9429607), (27, 3.8318515), (30, 3.7984903), (3, 3.7773604), (4, 3.7617636), (10, 3.754175), (24, 3.7476742), (16, 3.7071517), (14, 3.5890381), (17, 3.5751996), (45, 3.5708385), (20, 3.4652362), (42, 3.374939), (32, 3.273142), (8, 3.215257), (2, 3.1662061), (6, 3.0313027)
33, U Thắng cảnh;U Ẩm thực;U Hồ sông suối;U Biển;U Rừng;T Thắng cảnh;price:3: (9*, 4.587171), (22, 3.9722254), (16, 3.8750165), (37, 3.8160753), (28, 3.7435184), (46, 3.6853034), (44, 3.5522852), (4, 3.507229), (5, 3.4976234), (45, 3.4827704), (41, 3.4696107), (47, 3.440171), (10, 3.4215536), (7, 3.4166827), (11, 3.4128711), (19, 3.4089649), (20, 3.3327153), (21, 3.2437413), (14, 3.2164612), (52, 3.1983793), (8, 3.1655285), (29, 3.1550803), (40, 3.150842), (48, 3.0587053), (3, 3.003198), (6, 2.9911087), (1, 2.9646218), (42, 2.9564757), (25, 2.8822525), (34, 2.798385), (39, 2.7841709), (27, 2.7151096), (31, 2.6724548), (15, 2.6646574), (26, 2.50617), (24, 2.3670127), (36, 2.2712781), (43, 2.2606893), (30, 2.2545247), (23, 2.2140288)
34, U Tâm linh;U Rừng;T Ẩm thực;price:1;price:2: (53, 4.437852), (7, 4.3785157), (1, 4.2682195), (10, 4.126101), (19, 4.117444), (16, 4.0208287), (52, 4.0133405), (14, 3.9923909), (41, 3.9203298), (36, 3.8478324), (25, 3.813242), (37, 3.8057075), (26, 3.7872312), (21, 3.7762675), (23, 3.738747), (48, 3.7379153), (32*, 3.7033813), (24, 3.7022429), (44, 3.686151), (22, 3.6659486), (28, 3.6265473), (43, 3.610676), (9, 3.570124), (11, 3.5194268), (47, 3.4814262), (15, 3.455553), (38, 3.4502144), (31, 3.3943172), (46, 3.3121755), (2, 3.2376792), (42, 3.1984653), (30, 3.196206), (12, 3.1711037), (8, 3.1503134), (27, 3.1483176), (34, 3.1124368), (17, 3.0699534), (20, 3.059324), (49, 3.0362298), (29, 2.9454997)
34, U Tâm linh;U Rừng;T Thắng cảnh;T Giải trí;T Hồ sông suối;price:1;price:2: (53, 4.2502446), (14, 3.8940575), (1, 3.8759074), (25, 3.6407728), (7, 3.6232045), (9, 3.618402), (37, 3.5926354), (10, 3.5603347), (11, 3.4960723), (32, 3.4828873), (26, 3.4794161), (28, 3.4771225), (19, 3.453447), (52, 3.4478972), (16, 3.4404576), (36, 3.3990393), (24, 3.322739), (43, 3.3063626), (41, 3.2904387), (47, 3.2206278), (21, 3.2105994), (31, 3.1902862), (22, 3.1701186), (44, 3.1213186), (23, 3.106736), (34, 3.0811217), (38, 2.9814737), (48, 2.9201202), (49, 2.9130158), (8, 2.8938468), (2, 2.820078), (15*, 2.7420676), (46, 2.736711), (39, 2.7229247), (27, 2.7085433), (5, 2.664061), (40, 2.6495728), (42, 2.6432526), (20, 2.6130905), (45, 2.5344937)
34, U Tâm linh;U Rừng;T Thắng cảnh;T Mạo hiểm;T Đồi núi;price:3: (53, 4.203486), (10, 4.045391), (1, 3.8482704), (9, 3.8055463), (19, 3.7975676), (14, 3.7444427), (21, 3.6998181), (7, 3.6492264), (37, 3.6396613), (52, 3.599383), (41, 3.576142), (32, 3.5095239), (24, 3.4824328), (46, 3.45159), (22, 3.4264364), (28, 3.418118), (31, 3.4035087), (23, 3.3816063), (48, 3.3533638), (25, 3.3398662), (47, 3.2712975), (16, 3.2510905), (8*, 3.2466016), (36, 3.214124), (11, 3.1883223), (44, 3.166496), (4, 3.1408045), (26, 3.1359806), (38, 3.129075), (40, 3.1260426), (15, 3.1230936), (34, 3.1060624), (42, 3.0943413), (39, 2.9933248), (29, 2.967247), (2, 2.9549377), (43, 2.9526253), (5, 2.9487786), (20, 2.9363353), (12, 2.8449798)
56, U Tâm linh;U Thắng cảnh;U Nghỉ dưỡng;U Mạo hiểm;U Hồ sông suối;U Đô thị;U Đồi núi;U Biển;T Tham quan;T Đồi núi;price:5: (16, 4.560457), (41, 4.5028987), (48, 4.485949), (44, 4.4111776), (19, 4.2636065), (40, 4.2626925), (37, 4.254178), (5, 4.253635), (39, 4.223707), (28, 4.156974), (21, 4.1278567), (46, 4.0973754), (22, 4.0732355), (29, 4.0488243), (20, 4.0065694), (10, 3.9916499), (8, 3.9541728), (30, 3.9171638), (25, 3.8889697), (7, 3.843849), (2, 3.8279169), (26, 3.688768), (43, 3.647575), (32, 3.6448839), (11, 3.5938013), (3, 3.5682724), (23, 3.553808), (52, 3.5255046), (9, 3.5254729), (15, 3.3011367), (17, 3.1574652), (14, 3.1451528), (24*, 2.9979348), (45, 2.9851623), (53, 2.9578948), (27, 2.8558824), (51, 2.4663749), (42, 2.4512534), (1, 2.3985302), (18, 2.3925543)
56, U Tâm linh;U Thắng cảnh;U Nghỉ dưỡng;U Mạo hiểm;U Hồ sông suối;U Đô thị;U Đồi núi;U Biển;T Ẩm thực;T Giải trí;T Mạo hiểm;price:2;price:3;price:4: (41, 4.557797), (16, 4.4452987), (39, 4.3736033), (48, 4.099342), (44, 3.9981506), (46, 3.8729913), (28, 3.861728), (5, 3.790134), (37, 3.6986089), (22, 3.6881323), (19, 3.632776), (30, 3.5925276), (21, 3.5868313), (23, 3.4658887), (40, 3.381833), (8, 3.3797915), (9, 3.3686976), (2, 3.3540082), (7, 3.264075), (29, 3.2242572), (10, 3.2150908), (20, 3.200287), (3, 3.197427), (1*, 3.1486447), (25, 3.1290228), (32, 3.0114374), (43, 3.0014322), (52, 2.978778), (53, 2.957525), (11, 2.9400501), (26, 2.9047039), (17, 2.8529987), (15, 2.721541), (45, 2.4392269), (24, 2.4367418), (14, 2.3774114), (51, 2.3519976), (27, 2.3222356), (42, 2.0773447), (12, 1.827342)
