# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
28, U Nghỉ dưỡng;U Biển;U Rừng;T Thắng cảnh;T Đồi núi;T Rừng;price:5: (29, 4.5521407), (39, 4.4910116), (15, 4.396297), (10, 4.132001), (19, 3.9756203), (44, 3.9152193), (41, 3.8456159), (46, 3.843693), (47, 3.8342175), (45, 3.827374), (22, 3.8271573), (21, 3.8079162), (11, 3.739411), (28, 3.723107), (52, 3.4643023), (24, 3.444449), (35, 3.3843577), (36, 3.3749685), (14, 3.3555112), (6, 3.2885315), (8, 3.2443886), (17, 3.2315474), (34, 3.2302616), (9, 3.2165034), (3, 3.2154403), (20, 3.191457), (7, 3.0560026), (43, 3.0223806), (26, 2.9551346), (1, 2.9089506), (4, 2.879435), (30, 2.8784237), (23*, 2.857889), (16, 2.8190334), (27, 2.8128288), (53, 2.709152), (37, 2.678997), (5, 2.5919785), (48, 2.5241861), (2, 2.5163908)
34, U Tâm linh;U Rừng;T Tâm linh;price:5: (10, 4.3518004), (26*, 4.166952), (14, 4.0729303), (47, 4.0640345), (11, 3.979003), (8, 3.9326115), (16, 3.899451), (36, 3.8853335), (53, 3.881297), (20, 3.8078847), (34, 3.7981308), (41, 3.7953782), (15, 3.7588918), (39, 3.7361722), (32, 3.7090487), (7, 3.6788363), (46, 3.643093), (1, 3.6377668), (25, 3.6292467), (28, 3.6255925), (37, 3.5954115), (4, 3.5943239), (44, 3.5818727), (17, 3.56749), (27, 3.491411), (31, 3.4682415), (49, 3.4260867), (45, 3.4170165), (19, 3.3806722), (21, 3.3507864), (29, 3.3326826), (18, 3.331145), (52, 3.3290718), (35, 3.3113294), (2, 3.293629), (40, 3.287121), (9, 3.2658956), (5, 3.183631), (24, 3.1824617), (48, 3.1668923)
39, T Tham quan;T Thắng cảnh;T Ẩm thực;T Giải trí;price:3;price:4: (1, 4.588479), (45, 4.182246), (48, 4.179281), (31, 3.9862697), (33, 3.9050505), (30, 3.8449948), (8, 3.81338), (9, 3.785751), (5, 3.7753747), (49, 3.7576516), (14, 3.690219), (28, 3.650491), (4, 3.64324), (38, 3.5905948), (2*, 3.5791538), (32, 3.5601044), (16, 3.5423512), (12, 3.5248504), (22, 3.5186214), (37, 3.513878), (36, 3.503959), (20, 3.488242), (19, 3.445847), (3, 3.4037712), (52, 3.3929675), (40, 3.361123), (47, 3.3481994), (29, 3.3129811), (24, 3.3032455), (11, 3.2956336), (23, 3.277294), (26, 3.2502668), (27, 3.2441368), (42, 3.2406187), (7, 3.229781), (13, 3.227851), (25, 3.1998398), (41, 3.180602), (53, 3.1533399), (21, 3.1145358)
39, T Tâm linh;price:5: (26, 4.0960274), (5, 4.016869), (47, 3.9508212), (4, 3.7813299), (49, 3.723978), (30, 3.705595), (31, 3.645204), (33, 3.600451), (32, 3.5731492), (2, 3.502324), (13, 3.4703732), (25, 3.4148767), (12, 3.408189), (9, 3.3794856), (1, 3.3539493), (22, 3.3157084), (14, 3.3120565), (18, 3.295588), (45, 3.2663884), (28, 3.2600822), (7, 3.2234757), (16, 3.2220304), (8, 3.2218137), (42, 3.173411), (3, 3.168621), (40, 3.151899), (17, 3.144195), (37, 3.1437986), (29, 3.1191597), (36, 3.117145), (38, 3.1076305), (48, 3.0952702), (11, 3.0856187), (24, 3.0355952), (21, 2.980217), (27, 2.927892), (10, 2.924798), (20, 2.9107878), (23, 2.900729), (34, 2.898274)
48, U Tham quan;U Thắng cảnh;U Hồ sông suối;U Biển;T Tham quan;T Giải trí;price:1;price:2: (28, 4.5313787), (7, 4.327589), (1, 4.195415), (22, 4.088686), (30, 4.0398984), (5, 3.9997208), (4, 3.8303967), (21, 3.791826), (37, 3.7859051), (24, 3.7548018), (19, 3.6258578), (44, 3.5966742), (20, 3.5807896), (3, 3.5462341), (52, 3.5383642), (11, 3.5128908), (43, 3.4497972), (40, 3.3576915), (14, 3.3325188), (16, 3.3009722), (9, 3.2952209), (45, 3.274656), (46, 3.2372687), (48, 3.0786874), (41, 3.037685), (8, 3.0176618), (6, 2.9925294), (23, 2.9821918), (47, 2.9701014), (31, 2.939198), (17, 2.922385), (32, 2.8299274), (49*, 2.8250146), (2, 2.707719), (10, 2.7042468), (39, 2.6569827), (36, 2.6543221), (34, 2.5990021), (33, 2.5938997), (25, 2.5291047)
48, U Tham quan;U Thắng cảnh;U Hồ sông suối;U Biển;T Tâm linh;price:5: (5, 4.6981034), (4, 4.671269), (7, 4.5429997), (22, 4.3149996), (30, 4.2768245), (28, 4.174103), (47, 3.9535003), (40, 3.853551), (46, 3.8435302), (21, 3.829335), (1, 3.7549796), (9, 3.7318792), (37, 3.730947), (44, 3.6687984), (11, 3.6531122), (16, 3.6239147), (3, 3.5922172), (24, 3.5803308), (19, 3.5748184), (20, 3.5676632), (43, 3.522051), (17, 3.5156412), (26, 3.4104664), (14, 3.3949702), (34, 3.3948722), (6, 3.3194945), (52, 3.1930227), (51*, 3.1823866), (41, 3.160744), (8, 3.1396308), (45, 3.1304164), (31, 3.1061823), (39, 3.0897791), (25, 3.0532043), (48, 3.0499015), (10, 3.0426316), (49, 3.01173), (2, 2.959665), (23, 2.9432101), (32, 2.9340672)
48, U Tham quan;U Thắng cảnh;U Hồ sông suối;U Biển;T Ẩm thực;price:1;price:2: (28, 3.2614617), (4, 3.2487736), (22, 3.1964304), (7, 3.0446014), (30, 3.0305274), (1, 2.914399), (5, 2.9020913), (21, 2.8478198), (19, 2.7367568), (37, 2.6979716), (46, 2.5260508), (44, 2.4837217), (43, 2.4664257), (11, 2.4589992), (3, 2.4422977), (20, 2.3488617), (14, 2.3244917), (52, 2.3106139), (9, 2.2887447), (24, 2.1796556), (8, 2.1683404), (16, 2.1422014), (41, 2.125136), (17, 2.0953572), (40, 2.058585), (48, 2.006197), (6, 1.962936), (36, 1.9210473), (47, 1.9168681), (45, 1.8784661), (32, 1.8593903), (49, 1.7860436), (51, 1.7650677), (2, 1.7169973), (25, 1.6944103), (10, 1.6712054), (23, 1.6542113), (33, 1.5875101), (31, 1.5865704), (39*, 1.5864735)
48, U Tham quan;U Thắng cảnh;U Hồ sông suối;U Biển;T Ẩm thực;T Giải trí;T Mạo hiểm;price:2;price:3;price:4: (1*, 3.7876117), (4, 3.6448286), (5, 3.4443762), (7, 3.4029171), (28, 3.4018993), (30, 3.1557598), (22, 3.136461), (21, 3.0015662), (37, 2.9404335), (20, 2.9121485), (9, 2.9060192), (19, 2.8998888), (48, 2.8563085), (43, 2.8235252), (40, 2.7980173), (24, 2.7713826), (45, 2.7081282), (11, 2.695659), (46, 2.6475945), (44, 2.641507), (8, 2.6094081), (16, 2.5864456), (41, 2.5618882), (3, 2.5608966), (52, 2.4583082), (14, 2.4085088), (17, 2.2952218), (6, 2.2324762), (36, 2.2227676), (23, 2.1402135), (51, 2.0914464), (2, 2.084876), (47, 2.0394711), (31, 1.9710191), (34, 1.9286888), (27, 1.8643558), (10, 1.856335), (33, 1.8250613), (32, 1.8173189), (26, 1.7672218)
56, U Tâm linh;U Thắng cảnh;U Nghỉ dưỡng;U Mạo hiểm;U Hồ sông suối;U Đô thị;U Đồi núi;U Biển;T Ẩm thực;price:1;price:2: (39, 6.4378147), (30, 5.7252584), (10, 5.4758754), (44, 5.166454), (19, 5.127691), (17, 4.7821517), (41, 4.73263), (21, 4.6456575), (22, 4.5693636), (48, 4.559743), (15, 4.4528155), (28, 4.2457542), (8, 4.205479), (5, 4.1831307), (11, 4.148429), (40, 4.107816), (3, 4.072608), (1, 4.0629134), (24, 4.0249863), (35, 4.0170455), (7, 3.9666777), (46, 3.9599476), (43, 3.9330053), (50, 3.9080486), (36*, 3.887621), (25, 3.8426552), (14, 3.8028605), (37, 3.775732), (2, 3.698766), (16, 3.667362), (27, 3.6305678), (52, 3.5838048), (20, 3.5809278), (45, 3.5554464), (32, 3.5476482), (53, 3.5091128), (51, 3.4100082), (33, 3.3060048), (9, 3.2814088), (42, 3.2538307)
61, U Thắng cảnh;U Nghỉ dưỡng;U Đô thị;U Biển;U Rừng;T Giải trí;T Nghỉ dưỡng;T Biển;price:5: (29, 5.60487), (19, 4.9202375), (5, 4.6212697), (4, 4.301733), (11, 4.2736225), (39, 4.2081633), (28, 4.1456103), (1, 4.0618606), (24, 4.020997), (21, 3.9902396), (41, 3.9683905), (45, 3.919614), (7, 3.9163206), (36, 3.8541958), (9, 3.8024802), (40, 3.6741912), (10, 3.6292024), (44*, 3.5463066), (46, 3.539843), (8, 3.4321978), (47, 3.3426301), (22, 3.2936623), (37, 3.292707), (15, 3.2882524), (48, 3.2366524), (17, 3.1994476), (14, 3.1737225), (25, 3.1328719), (20, 3.1006331), (49, 3.0632637), (23, 3.0146687), (6, 2.9740632), (2, 2.9396584), (3, 2.8927908), (31, 2.8780615), (52, 2.8271708), (42, 2.6441035), (30, 2.636682), (35, 2.6212454), (27, 2.5981016)
61, U Thắng cảnh;U Nghỉ dưỡng;U Đô thị;U Biển;U Rừng;T Thắng cảnh;T Ẩm thực;T Giải trí;T Biển;price:2;price:3: (19, 5.7093434), (29, 5.6772294), (1, 4.8349023), (4, 4.797395), (28, 4.7761645), (11, 4.6980524), (5, 4.6622443), (36, 4.581077), (21, 4.364434), (45, 4.3064656), (9, 4.291506), (41, 4.2693763), (8, 4.248994), (39, 4.200052), (7, 4.03529), (37, 3.9718342), (14, 3.9094918), (44, 3.8842542), (24, 3.8805826), (46, 3.864132), (10, 3.8160033), (22, 3.793788), (48, 3.7647164), (52, 3.6369653), (15, 3.4820774), (40, 3.477928), (2, 3.3778625), (6, 3.3444228), (20, 3.3385937), (23, 3.3042123), (49, 3.217915), (17, 3.1912272), (25, 3.1327295), (42, 3.0868628), (3, 3.0199025), (47, 2.8566415), (43, 2.8500724), (31, 2.8293316), (30, 2.7900147), (27, 2.787035)
61, U Thắng cảnh;U Nghỉ dưỡng;U Đô thị;U Biển;U Rừng;T Tham quan;price:5: (29, 5.656498), (19, 5.3306713), (5, 5.00964), (11, 4.649864), (4, 4.632865), (28, 4.5954204), (39, 4.5928397), (1, 4.301853), (21, 4.230932), (7*, 4.2171497), (40, 4.165097), (36, 4.0717554), (10, 4.057752), (44, 4.029269), (41, 3.992066), (9, 3.9518251), (24, 3.879676), (37, 3.8790686), (22, 3.837364), (45, 3.8235545), (15, 3.7628987), (8, 3.7129605), (47, 3.712019), (48, 3.5640228), (46, 3.5045404), (6, 3.4233832), (14, 3.385425), (17, 3.3473458), (20, 3.3137238), (23, 3.2829504), (42, 3.2645292), (2, 3.2078154), (52, 3.1453135), (25, 3.1327298), (49, 3.0984151), (3, 3.084751), (32, 3.0566926), (31, 3.027632), (35, 2.821959), (30, 2.7194102)
62, U Ẩm thực;U Đô thị;T Tham quan;price:5: (45, 4.56218), (39, 4.535242), (26, 4.273743), (49, 4.2562547), (25, 4.1392617), (37, 4.1380544), (36, 4.1163373), (5, 4.0950217), (1, 4.0508714), (31, 3.9664767), (44, 3.9487355), (22, 3.9414976), (15, 3.899631), (30, 3.8912187), (16, 3.8783693), (40, 3.8437538), (32, 3.828007), (18, 3.787437), (8, 3.7661605), (48, 3.7614136), (24, 3.72758), (42, 3.7090971), (19, 3.537637), (51, 3.536836), (9, 3.5152683), (13, 3.505519), (7*, 3.435958), (2, 3.4264123), (23, 3.4058502), (33, 3.3723447), (3, 3.3715909), (10, 3.3551786), (29, 3.2407598), (12, 3.2192223), (4, 3.1591308), (20, 3.1520016), (38, 3.1080916), (14, 3.1066334), (47, 3.015262), (50, 2.987115)
