# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
23, U Tâm linh;U Di tích;U Giải trí;U Mạo hiểm;U Hồ sông suối;U Đô thị;U Biển;T Ẩm thực;price:2;price:3: (22, 4.268177), (44, 3.968172), (41, 3.9329846), (30, 3.8793588), (34, 3.8641365), (16, 3.8500674), (28, 3.8077052), (52, 3.7223134), (35*, 3.5236478), (3, 3.5025523), (8, 3.4736555), (26, 3.4462976), (20, 3.2008085), (5, 3.198887), (10, 3.1245255), (19, 3.1196544), (46, 3.0674293), (37, 2.9110909), (33, 2.9094644), (1, 2.9016235), (29, 2.837718), (45, 2.760928), (48, 2.6834726), (17, 2.605427), (39, 2.604333), (7, 2.5934591), (9, 2.5719912), (25, 2.4967012), (32, 2.4757984), (21, 2.4381456), (42, 2.435402), (40, 2.4214323), (15, 2.3648884), (14, 2.1004612), (38, 2.0704465), (53, 1.9616797), (24, 1.906842), (31, 1.8508515), (6, 1.7260028), (27, 1.722716)
23, U Tâm linh;U Di tích;U Giải trí;U Mạo hiểm;U Hồ sông suối;U Đô thị;U Biển;T Thắng cảnh;T Hồ sông suối;price:5: (35, 5.3237786), (44, 4.800221), (34, 4.648573), (28, 4.400908), (16, 4.3960156), (26, 4.369424), (41, 4.3579907), (30, 4.352247), (3, 4.247411), (22*, 4.226698), (8, 4.188026), (10, 4.1321516), (20, 3.9412634), (33, 3.8359656), (5, 3.7128282), (52, 3.712353), (46, 3.6897035), (45, 3.680429), (25, 3.5232425), (39, 3.4754386), (19, 3.475036), (29, 3.334906), (37, 3.2521865), (9, 3.220609), (40, 3.2029831), (15, 3.158592), (17, 3.1290674), (53, 3.11754), (32, 3.0947247), (48, 2.990842), (1, 2.9696295), (27, 2.9643252), (38, 2.9623604), (7, 2.959847), (50, 2.7475293), (42, 2.6923075), (23, 2.6782742), (24, 2.621898), (31, 2.6050205), (47, 2.603688)
23, U Tâm linh;U Di tích;U Giải trí;U Mạo hiểm;U Hồ sông suối;U Đô thị;U Biển;T Tham quan;T Nông thôn;price:1;price:2: (35, 5.449419), (22, 5.3685627), (30, 5.3614116), (44, 5.2570186), (16, 5.15595), (26, 4.8918843), (34, 4.800068), (28, 4.788168), (52, 4.6264253), (3, 4.6041074), (41, 4.59506), (33, 4.410031), (20, 4.4064374), (5, 4.359913), (19*, 4.3443594), (10, 4.324877), (8, 4.299839), (45, 4.21653), (46, 3.9484823), (17, 3.9343736), (37, 3.8803606), (42, 3.7799335), (9, 3.7713413), (32, 3.7549422), (40, 3.6826403), (1, 3.6581516), (25, 3.6179783), (21, 3.610511), (39, 3.599007), (29, 3.556088), (7, 3.5533733), (48, 3.5522563), (15, 3.5224698), (38, 3.382402), (14, 3.3533356), (27, 3.278905), (24, 3.2389395), (53, 3.1670868), (50, 3.1484249), (47, 3.1284173)
26, U Mạo hiểm;U Biển;T Ẩm thực;price:1;price:2: (34, 3.1967008), (22, 3.1462028), (3, 3.0541143), (19, 2.8306108), (17, 2.7381096), (28, 2.7279997), (30, 2.699621), (35, 2.6365204), (14, 2.6138518), (50, 2.6043007), (41, 2.5921948), (11, 2.5907402), (16, 2.57379), (6, 2.4985101), (51, 2.497033), (48, 2.4494174), (9, 2.4007735), (33, 2.3979213), (26, 2.385015), (1, 2.3818183), (47, 2.360032), (21, 2.353231), (43, 2.3368351), (52, 2.3177793), (45, 2.2923179), (23, 2.2817967), (44, 2.268523), (5, 2.2148635), (39*, 2.188578), (46, 2.1008272), (32, 2.071666), (8, 2.0702262), (25, 2.0503926), (36, 2.0316904), (10, 2.0078957), (15, 1.9474455), (2, 1.9340771), (7, 1.9072381), (20, 1.8772565), (24, 1.8653352)
28, U Nghỉ dưỡng;U Biển;U Rừng;T Thắng cảnh;T Giải trí;T Hồ sông suối;price:1;price:2: (11, 3.7445168), (41, 3.6119323), (39, 3.5558405), (46, 3.5119514), (29, 3.4573648), (1, 3.4347544), (22, 3.29542), (45, 3.2407727), (28, 3.2294621), (9, 3.1676543), (48, 3.1650987), (36, 3.1438851), (47, 3.078239), (23, 2.995958), (30, 2.9642098), (4, 2.9623022), (21, 2.9314623), (19, 2.9228966), (14, 2.8615217), (49, 2.8141427), (5, 2.7818234), (37, 2.637623), (3, 2.63068), (27, 2.615394), (35, 2.5749898), (10, 2.5582283), (7, 2.5152938), (44, 2.4868941), (20, 2.4448743), (43, 2.4447732), (50, 2.4113352), (17, 2.4103446), (52, 2.4029317), (8, 2.3929193), (15*, 2.3109176), (25, 2.242021), (34, 2.217649), (42, 2.0737543), (24, 2.063266), (16, 2.0310333)
28, U Nghỉ dưỡng;U Biển;U Rừng;T Tham quan;T Giải trí;price:1;price:2: (22, 3.7936172), (39, 3.7437468), (11, 3.6696804), (46, 3.6090848), (41, 3.557834), (29, 3.3984797), (30, 3.3550723), (1, 3.3277936), (9, 3.3067741), (45, 3.280524), (28, 3.2663546), (47, 3.1838188), (48, 3.119388), (21, 3.0960922), (14, 3.079035), (19, 3.0196986), (36, 2.9039855), (4, 2.885001), (3, 2.813864), (49*, 2.7966049), (7, 2.77436), (23, 2.7522025), (5, 2.7436142), (37, 2.7380726), (27, 2.6207316), (43, 2.5597887), (35, 2.4996276), (10, 2.469424), (17, 2.4652433), (20, 2.452), (24, 2.3270035), (15, 2.290974), (16, 2.2773566), (44, 2.2490788), (52, 2.236683), (6, 2.2204301), (8, 2.2195463), (26, 2.1785676), (42, 2.159948), (50, 2.1495545)
33, U Thắng cảnh;U Ẩm thực;U Hồ sông suối;U Biển;U Rừng;T Ẩm thực;price:1;price:2: (14, 4.2341585), (45, 4.1985006), (28, 4.071723), (16, 4.0196996), (37*, 4.0071187), (11, 3.9613557), (46, 3.9279315), (44, 3.9186902), (40, 3.8473887), (21, 3.7965512), (48, 3.635751), (9, 3.5987587), (22, 3.5463533), (8, 3.5025387), (41, 3.495169), (52, 3.4603589), (47, 3.3696613), (1, 3.3520386), (20, 3.310298), (5, 3.1816378), (3, 3.1735501), (36, 3.1304111), (25, 3.0073004), (7, 2.9786854), (42, 2.9750612), (34, 2.9396129), (4, 2.932565), (30, 2.923356), (29, 2.879666), (6, 2.8443065), (19, 2.8347929), (26, 2.7326224), (49, 2.6363032), (10, 2.5990896), (39, 2.5594833), (24, 2.5412369), (15, 2.529998), (38, 2.4888644), (17, 2.4231968), (31, 2.3418403)
34, U Tâm linh;U Rừng;T Ẩm thực;T Giải trí;T Mạo hiểm;price:2;price:3;price:4: (1*, 4.29411), (41, 4.01349), (52, 3.9235063), (48, 3.8457007), (29, 3.7439928), (32, 3.7408955), (7, 3.7216504), (14, 3.6544526), (8, 3.5671394), (28, 3.4376874), (26, 3.425332), (10, 3.393701), (37, 3.2972832), (53, 3.2870646), (16, 3.1741087), (22, 3.1699822), (9, 3.1566164), (36, 3.1516078), (43, 3.14751), (17, 3.1437955), (5, 3.1289306), (31, 3.0351372), (23, 2.9861188), (24, 2.9598274), (47, 2.9248695), (12, 2.8774962), (30, 2.8653705), (44, 2.8336112), (25, 2.8250036), (42, 2.8230155), (15, 2.7877903), (4, 2.7585864), (11, 2.7462182), (40, 2.7283084), (45, 2.7229106), (39, 2.7190592), (3, 2.7033684), (19, 2.7029238), (34, 2.6826525), (20, 2.6612756)
39, T Ẩm thực;price:2;price:3: (1, 4.299989), (22, 4.1805015), (49, 4.093462), (48, 4.007943), (17, 3.9982333), (41, 3.9766445), (34, 3.9385955), (14, 3.9276795), (36, 3.916776), (11, 3.9039042), (51, 3.8975644), (8, 3.793885), (7, 3.781687), (16, 3.7742581), (19, 3.772796), (6, 3.7636821), (26, 3.7515836), (25, 3.7424128), (44, 3.6949024), (46, 3.6785526), (20, 3.6724167), (5, 3.6590185), (32, 3.6486459), (23, 3.637892), (38, 3.6026), (21, 3.591254), (43, 3.5886629), (3, 3.5750792), (50, 3.5318022), (12, 3.5294354), (37, 3.508453), (52, 3.4834735), (9, 3.48006), (33, 3.4636445), (40, 3.453028), (24, 3.4406714), (42, 3.4278126), (10, 3.3946912), (29, 3.390323), (4, 3.387862)
48, U Tham quan;U Thắng cảnh;U Hồ sông suối;U Biển;T Biển;price:5: (40, 4.226753), (28, 4.207734), (16, 4.0382924), (3, 3.8885105), (30, 3.883821), (7, 3.8260412), (10, 3.8021305), (41, 3.7883906), (8, 3.749403), (5, 3.6657135), (39, 3.6248004), (47, 3.5865023), (21, 3.5282848), (46, 3.479664), (44, 3.4770994), (37, 3.4747717), (52, 3.4598954), (45, 3.456501), (14, 3.455877), (34, 3.4026175), (11, 3.398674), (15, 3.1298857), (19, 3.112604), (24, 3.085428), (1, 3.0336888), (4*, 3.0110404), (6, 2.9611115), (48, 2.9161627), (43, 2.9098127), (17, 2.8506124), (26, 2.8303013), (9, 2.7453), (20, 2.740268), (33, 2.7349374), (22, 2.7320297), (2, 2.7179327), (25, 2.6518383), (23, 2.6320848), (53, 2.5875635), (31, 2.5289686)
56, U Tâm linh;U Thắng cảnh;U Nghỉ dưỡng;U Mạo hiểm;U Hồ sông suối;U Đô thị;U Đồi núi;U Biển;T Giải trí;T Nghỉ dưỡng;T Đồi núi;T Biển;price:5: (30, 5.8632965), (39, 5.860161), (44, 5.5374002), (28, 5.3977003), (41, 5.3001614), (35, 5.266235), (16, 5.228921), (5, 5.083323), (46, 5.0411963), (52, 4.9369245), (8, 4.850147), (48, 4.8217025), (37, 4.8033204), (22, 4.786038), (24, 4.7799845), (45, 4.726498), (10, 4.7113833), (19, 4.683918), (17, 4.648772), (40, 4.455736), (15, 4.3758307), (9, 4.3585815), (3, 4.352572), (26, 4.3021426), (38, 4.2240148), (43*, 4.214714), (21, 4.135225), (29, 4.1239777), (14, 4.120517), (1, 4.029339), (2, 4.0067897), (11, 4.0033345), (7, 3.9408255), (34, 3.9322186), (47, 3.9276402), (33, 3.8354256), (20, 3.8195686), (32, 3.7864623), (50, 3.7630155), (25, 3.7256753)
56, U Tâm linh;U Thắng cảnh;U Nghỉ dưỡng;U Mạo hiểm;U Hồ sông suối;U Đô thị;U Đồi núi;U Biển;T Tham quan;price:1;price:2: (30, 6.044927), (44, 5.591309), (39, 5.3924046), (5, 5.269274), (19, 5.211704), (16, 5.123878), (41, 4.9992003), (28, 4.992259), (35, 4.9130816), (52, 4.8951564), (46*, 4.8788567), (37, 4.839819), (22, 4.8228407), (8, 4.724025), (40, 4.7214155), (17, 4.536329), (21, 4.49301), (24, 4.4584723), (3, 4.4356656), (26, 4.3761635), (9, 4.359792), (14, 4.2919006), (32, 4.282496), (11, 4.2492146), (15, 4.2430964), (45, 4.222247), (48, 4.1852336), (10, 4.155189), (50, 3.9758122), (2, 3.9502125), (38, 3.9469728), (43, 3.9261715), (1, 3.8922741), (20, 3.8370435), (7, 3.8106294), (25, 3.716317), (33, 3.657263), (29, 3.6340759), (34, 3.5233698), (47, 3.4152775)
61, U Thắng cảnh;U Nghỉ dưỡng;U Đô thị;U Biển;U Rừng;T Tham quan;price:1;price:2: (5, 5.3464723), (19, 5.17727), (4, 5.0422206), (28, 5.000562), (9, 4.9946427), (46*, 4.9189863), (39, 4.8956847), (45, 4.6693006), (11, 4.5644126), (52, 4.484689), (30, 4.4217324), (37, 4.350498), (1, 4.3070817), (48, 4.302653), (41, 4.256966), (14, 4.077948), (15, 4.069644), (21, 4.0260425), (20, 4.008417), (7, 3.887019), (23, 3.8052485), (42, 3.7916741), (36, 3.738823), (40, 3.697773), (27, 3.6139348), (2, 3.6125636), (24, 3.5782897), (22, 3.563097), (3, 3.5238113), (49, 3.4758797), (44, 3.410867), (47, 3.3782575), (26, 3.3749382), (8, 3.1538277), (17, 3.1074579), (35, 3.0676544), (6, 3.000479), (25, 2.999362), (10, 2.983735), (16, 2.9807272)
61, U Thắng cảnh;U Nghỉ dưỡng;U Đô thị;U Biển;U Rừng;T Giải trí;T Nghỉ dưỡng;T Biển;price:4;price:5: (39, 5.4555573), (28, 5.448073), (5, 5.444825), (45*, 5.4279113), (29, 5.4225345), (48, 5.0935087), (46, 5.0028434), (9, 4.973357), (19, 4.824179), (4, 4.81582), (1, 4.7645392), (41, 4.5711102), (52, 4.5127053), (30, 4.404312), (37, 4.3855715), (11, 4.3816223), (15, 4.1491504), (7, 4.0650434), (23, 4.0568004), (14, 3.98546), (47, 3.9151258), (20, 3.9121249), (24, 3.8769014), (27, 3.8476863), (21, 3.6927295), (2, 3.5972278), (3, 3.5521715), (22, 3.5287538), (36, 3.4762712), (49, 3.4533901), (35, 3.3259401), (10, 3.3187878), (40, 3.3159328), (44, 3.3118844), (8, 3.291837), (26, 3.2766016), (43, 3.1270301), (17, 3.0832481), (42, 2.938511), (16, 2.8711634)
62, U Ẩm thực;U Đô thị;T Ẩm thực;price:1;price:2: (36, 3.0528514), (9, 3.0152278), (42, 2.944924), (1, 2.607608), (5, 2.549853), (45, 2.5427473), (48, 2.476824), (37, 2.4463072), (14, 2.38841), (52, 2.3699434), (20, 2.350831), (25, 2.3418941), (16, 2.250598), (51, 2.2469192), (4, 2.2220602), (19, 2.1457453), (40, 2.1211753), (30, 2.0675213), (29, 2.0586112), (26, 2.0585299), (33, 2.0162866), (49, 2.013985), (2, 1.9765811), (44, 1.9669474), (28, 1.9557698), (15, 1.9308295), (11, 1.8783478), (21, 1.8739804), (8, 1.864072), (23, 1.8396795), (22, 1.8271134), (7, 1.7579982), (32, 1.7458724), (31, 1.6965243), (50, 1.6720703), (18, 1.6416342), (46, 1.5842549), (13, 1.5407426), (41, 1.503095), (53, 1.436146)
62, U Ẩm thực;U Đô thị;T Giải trí;T Nghỉ dưỡng;T Biển;price:5: (45, 4.2769747), (9, 4.178324), (48, 3.9107587), (1, 3.7388606), (36, 3.5866098), (51, 3.5281603), (37, 3.4739456), (5, 3.4402792), (34, 3.4353426), (29, 3.3957722), (14, 3.3373122), (25, 3.3327498), (39, 3.2850451), (16, 3.273877), (42, 3.2692523), (4, 3.2526495), (20, 3.237522), (28, 3.232024), (26, 3.2132688), (49, 3.2121115), (30, 3.1694248), (15, 3.157009), (33, 3.1486163), (52, 3.0811405), (23, 3.0718198), (40, 3.0536077), (19, 3.0325313), (7, 3.0187635), (2, 3.0073712), (22, 3.0057635), (8, 2.985278), (44*, 2.9823623), (47, 2.9511209), (35, 2.9225395), (31, 2.8871412), (53, 2.8374887), (18, 2.8248498), (46, 2.8201067), (24, 2.8086536), (11, 2.770863)
73, U Tâm linh;U Giải trí;U Nghỉ dưỡng;U Hồ sông suối;U Nông thôn;U Đồi núi;T Ẩm thực;T Giải trí;T Mạo hiểm;price:2;price:3;price:4: (29, 4.0360255), (32, 3.603481), (37, 3.4027636), (52, 3.2367165), (41, 3.1982443), (8, 3.043281), (19, 3.0288146), (39, 3.022683), (1*, 2.9569297), (44, 2.94368), (5, 2.880433), (53, 2.853607), (17, 2.825966), (48, 2.8071866), (7, 2.779367), (2, 2.7595332), (9, 2.7443662), (43, 2.7087798), (21, 2.575485), (46, 2.506754), (28, 2.4977074), (15, 2.4774015), (14, 2.4355528), (20, 2.3613605), (10, 2.3258343), (38, 2.295036), (16, 2.2749825), (30, 2.2569366), (50, 2.212592), (22, 2.1741383), (42, 2.1695864), (40, 1.974679), (23, 1.7766315), (36, 1.6307017), (3, 1.5717294), (24, 1.5647051), (25, 1.5159665), (45, 1.4768231), (26, 1.4494638), (33, 1.4006875)
73, U Tâm linh;U Giải trí;U Nghỉ dưỡng;U Hồ sông suối;U Nông thôn;U Đồi núi;T Thắng cảnh;T Đồi núi;T Rừng;price:5: (29, 4.1812), (37, 3.636379), (32, 3.60838), (44, 3.5666838), (39, 3.5193682), (8, 3.382552), (41, 3.3346841), (53, 3.3114243), (2, 3.183303), (15, 3.1614838), (43, 3.1574843), (46, 3.1073713), (9, 3.0924516), (10, 2.9825256), (52, 2.9629812), (20, 2.930577), (17, 2.9180038), (16, 2.8967974), (40, 2.845614), (48, 2.8173614), (19, 2.8073013), (5, 2.7473783), (50, 2.7326584), (28, 2.7010684), (7, 2.6838262), (21, 2.585078), (38, 2.5259235), (25, 2.4748333), (23*, 2.4572165), (30, 2.452227), (42, 2.4163594), (36, 2.3901148), (14, 2.185153), (35, 2.1676571), (22, 2.1275113), (33, 2.0875702), (1, 2.040147), (26, 2.031917), (24, 1.9737868), (11, 1.9398437)
73, U Tâm linh;U Giải trí;U Nghỉ dưỡng;U Hồ sông suối;U Nông thôn;U Đồi núi;T Tham quan;price:5: (29, 4.361209), (32, 4.1792088), (39, 4.041848), (37, 3.9846344), (53, 3.624965), (44, 3.6121752), (46, 3.5960047), (43, 3.5615475), (41, 3.5119724), (19, 3.4958365), (2, 3.41225), (8, 3.404779), (9, 3.3634195), (15, 3.3508518), (17, 3.307502), (7, 3.2616262), (10, 3.149435), (16, 3.1181493), (20, 3.0915837), (5, 3.0644393), (50, 3.0400527), (40, 3.0192037), (38, 2.9204283), (30, 2.9181886), (52, 2.9137752), (28, 2.8520193), (21, 2.8474252), (48, 2.7400162), (25, 2.704168), (42, 2.6549728), (14, 2.6273656), (22, 2.6189525), (26, 2.5370243), (24, 2.5047445), (3, 2.4640644), (1, 2.45603), (35, 2.410137), (36, 2.3941963), (23, 2.351301), (11, 2.1679673)
73, U Tâm linh;U Giải trí;U Nghỉ dưỡng;U Hồ sông suối;U Nông thôn;U Đồi núi;T Thắng cảnh;T Đồi núi;price:5: (29, 4.1331987), (32, 3.687961), (44, 3.580545), (37, 3.5670576), (39, 3.4739), (8, 3.316126), (53, 3.2771451), (41, 3.2618985), (43, 3.237416), (15, 3.2037513), (2, 3.1411545), (10*, 3.1323225), (46, 3.051042), (9, 3.0198672), (52, 2.9229732), (20, 2.9047701), (17, 2.9037266), (19, 2.8593414), (16, 2.802237), (50, 2.764392), (38, 2.6859), (40, 2.6651657), (48, 2.659801), (7, 2.655836), (5, 2.6423512), (28, 2.593015), (21, 2.5536745), (25, 2.4382608), (36, 2.3120964), (23, 2.2962), (30, 2.2664735), (42, 2.2562134), (35, 2.2333667), (14, 2.2237444), (1, 2.0623431), (33, 2.0066428), (3, 1.9897935), (22, 1.9888358), (24, 1.971591), (26, 1.9315507)
